Ubat_W/m²_K;Complément_d'adresse_bâtiment;Méthode_application_DPE;N°_département_(BAN);Qualité_isolation_menuiseries;Nombre_appartement;Emission_GES_5_usages_énergie_n°2;Coordonnée_cartographique_X_(BAN);Date_fin_validité_DPE;Protection_solaire_exterieure_(0/1);Coût_total_5_usages;Conso_ECS_dépensier_é_primaire;Catégorie_ENR;Présence_brasseur_air_(0/1);Date_établissement_DPE;Score_BAN;Type_énergie_n°2;Conso_auxiliaires_é_primaire;N°_étage_appartement;N°_région_(BAN);Deperditions_planchers_hauts;Adresse_brute;Emission_GES_refroidissement_dépensier;Version_DPE;Deperditions_planchers_bas;Surface_tertiaire_immeuble;Coût_chauffage;_i;Qualité_isolation_plancher_bas;Déperditions_renouvellement_air;Surface_habitable_logement;Type_énergie_n°1;Conso_chauffage_é_finale;Besoin_refroidissement;Emission_GES_éclairage;Code_INSEE_(BAN);Conso_refroidissement_dépensier_é_primaire;Conso_ECS_dépensier_é_finale;Typologie_logement;_score;Classe_altitude;Coût_ECS;Conso_ECS_é_primaire;Nombre_niveau_logement;Adresse_(BAN);Emission_GES_ECS;Conso_chauffage_dépensier_é_finale;Date_visite_diagnostiqueur;Conso_refroidissement_é_finale;Déperditions_ponts_thermiques;Coordonnée_cartographique_Y_(BAN);Type_énergie_n°3;_geopoint;Emission_GES_5_usages_par_m²;Logement_traversant_(0/1);Conso_chauffage_é_primaire;Deperditions_enveloppe;Cage_d'escalier;Emission_GES_5_usages_énergie_n°1;Hauteur_sous-plafond;Inertie_lourde_(0/1);Qualité_isolation_enveloppe;Conso_éclairage_é_finale;Identifiant__BAN;Déperditions_portes;Coût_chauffage_dépensier;Emission_GES_auxiliaires;Statut_géocodage;Emission_GES_refroidissement;Position_logement_dans_immeuble;Coût_refroidissement;Conso_5_usages_é_primaire;Besoin_ECS;Coût_chauffage_énergie_n°1;Indicateur_confort_été;Conso_5_usages_é_finale_énergie_n°1;Code_postal_(BAN);Emission_GES_chauffage;Type_installation_chauffage;_id;Coût_ECS_dépensier;Surface_habitable_immeuble;Conso_éclairage_é_primaire;_rand;Nombre_niveau_immeuble;N°_DPE_remplacé;Conso_5_usages/m²_é_finale;Type_bâtiment;Conso_refroidissement_dépensier_é_finale;Nom_résidence;Date_réception_DPE;Qualité_isolation_plancher_haut_comble_aménagé;N°DPE;Type_énergie_principale_chauffage;Type_installation_ECS_(général);Isolation_toiture_(0/1);Conso_5_usages_é_finale;Conso_chauffage_dépensier_é_primaire;Coût_éclairage;Classe_inertie_bâtiment;Etiquette_GES;N°_voie_(BAN);Coût_ECS_énergie_n°1;Emission_GES_chauffage_dépensier;Coût_chauffage_énergie_n°2;Conso_auxiliaires_é_finale;Déperditions_murs;Deperditions_baies_vitrées;Qualité_isolation_murs;Etiquette_DPE;Emission_GES_5_usages;Emission_GES_5_usages_énergie_n°3;Conso_refroidissement_é_primaire;N°_DPE_immeuble_associé;Coût_ECS_énergie_n°2;Invariant_fiscal_logement;Code_postal_(brut);Zone_climatique_;Coût_ECS_énergie_n°3;Coût_chauffage_énergie_n°3;Conso_ECS_é_finale;Modèle_DPE;Coût_auxiliaires;Coût_refroidissement_dépensier;Nom__rue_(BAN);Nom__commune_(BAN);Emission_GES_ECS_dépensier;Conso_5_usages_par_m²_é_primaire;Besoin_chauffage;Appartement_non_visité_(0/1);Complément_d'adresse_logement
1.5;;dpe appartement individuel;69.0;insuffisante;;41.7;842399.23;01/08/2033;VRAI;995.0;2720.8;;FAUX;02/08/2023;0.97;Électricité;1232.8;1.0;84.0;0.0;28 rue Burdeau;0.0;02/03/2024;0.0;;614.0;327666;;32.6;57.5;Gaz naturel;6716.0;0;7.4;69381.0;0.0;2720.8;;29.182056;inférieur à 400m;194.0;2122.2;1.0;28 Rue Burdeau 69001 Lyon;481.7;8188.4;01/08/2023;0.0;7.6;6520617.07;;45.7702919627102,4.832467016183202;35.5;FAUX;6716.0;102.4;;2006.3;3.2;VRAI;insuffisante;107.0;69381_1155_00028;0.9;708.0;34.3;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;10317.1;1176,4;614.0;moyen;8838.2;69001;1524.5;individuel;vH6tW6eROuJ1yFTQ6ofjf;235.0;;246.1;345353;;;164.8;appartement;0.0;;03/08/2023;;2369E2622091K;Gaz naturel;individuel;FAUX;9481.2;8188.4;31.0;Très lourde;D;28;194.0;1858.8;0.0;536.0;22.1;39.2;insuffisante;D;2047.8;;0.0;;0.0;;69001;H1c;;;2122.2;DPE 3CL 2021 méthode logement;156.0;0.0;Rue Burdeau;Lyon;617.6;179.3;3853.3;;
0.82;c429090357275;dpe appartement individuel;69.0;moyenne;1.0;22.4;841617.52;11/09/2033;VRAI;426.3;1561.5;;FAUX;12/09/2023;0.49;Électricité;694.9;0.0;84.0;0.0;43 rue Pierre Dupont,;0.0;02/03/2024;0.0;;152.4;333016;très bonne;15.2;23.5;Gaz naturel;1370.1;0;3.0;69381.0;0.0;2000.1;;29.182056;inférieur à 400m;173.7;1561.5;1.0;43 Rue Pierre Dupont 69001 Lyon;354.5;1754.3;25/07/2023;0.0;0.0;6520781.48;;45.771934957354254,4.822459971095689;29.0;FAUX;1370.1;35.7;;665.5;2.5;FAUX;moyenne;43.7;69381_5480_00043;0.0;152.4;19.3;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;3727.1;805,9;152.4;moyen;2931.6;69001;311.0;individuel;mzy-cCPVRDf7U06AI5jAT;173.7;399.1;100.5;755485;;;139.0;appartement;0.0;;13/09/2023;;2369E3047052B;Gaz naturel;individuel;FAUX;3277.5;1370.1;12.7;Moyenne;C;43;173.7;311.0;0.0;302.1;5.0;15.4;très bonne;C;687.8;;0.0;;0.0;;69001;H1c;;;1561.5;DPE 3CL 2021 méthode logement;87.6;0.0;Rue Pierre Dupont;Lyon;354.5;158.0;756.9;;Etage : Etage 01
0.61;DIA-VRR05-2308-079;dpe appartement individuel;69.0;bonne;1.0;39.9;841933.25;28/08/2033;FAUX;1158.8;2176.6;;FAUX;29/08/2023;0.61;Électricité;1104.5;0.0;84.0;0.0;10 Rue de Flesselles;0.0;02/03/2024;0.0;;795.2;336071;très bonne;65.5;71.4;Gaz naturel;9317.6;0;9.2;69381.0;0.0;2867.8;;29.182056;inférieur à 400m;185.8;2176.6;1.0;10 Rue de Flesselles 69001 Lyon;494.1;11373.6;29/08/2023;0.0;13.6;6520722.24;;45.7713359637695,4.826503986395592;37.0;VRAI;9317.6;125.6;;2609.2;3.6;FAUX;bonne;132.8;69381_2785_00010;7.2;795.2;30.7;adresse géocodée ban à l'adresse;0.0;;0.0;12904.3;1270,2;795.2;insuffisant;11494.2;69001;2115.1;individuel;_xj9eOaBbF2Z8C70ULOf8;185.8;;305.5;178382;;;169.0;appartement;0.0;;30/08/2023;;2369E2866553U;Gaz naturel;individuel;FAUX;12107.3;9317.6;38.5;Légère;D;10;185.8;2115.1;0.0;480.2;19.1;20.2;très bonne;D;2649.1;;0.0;;0.0;;69001;H1c;;;2176.6;DPE 3CL 2021 méthode logement;139.3;0.0;Rue de Flesselles;Lyon;494.1;180.0;5206.8;;Etage : 1er étage
1.54;c429090370457;dpe appartement individuel;69.0;insuffisante;1.0;98.2;841913.07;31/07/2033;FAUX;588.4;3300.4;;FAUX;01/08/2023;0.37;Électricité;70.5;0.0;84.0;0.0;10 place Morel,;0.0;02/03/2024;0.0;;227.2;337307;très bonne;17.1;23.0;Gaz naturel;2043.2;0;3.0;69381.0;0.0;1812.6;;29.182056;inférieur à 400m;343.6;3300.4;1.0;10 Place Lieutenant Morel 69001 Lyon;93.3;2586.8;25/07/2023;0.0;0.0;6520808.31;;45.77211501013813,4.826270000243217;24.0;FAUX;2043.2;53.9;;463.8;3.0;FAUX;insuffisante;42.8;69381_4240_00010;0.0;227.2;2.0;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;5512.4;799,9;227.2;insuffisant;2043.2;69001;463.8;individuel;FID65TSP-8AMqSpmpXirx;343.6;147.0;98.4;318007;;;154.0;appartement;0.0;;02/08/2023;;2369E2609244H;Gaz naturel;individuel;FAUX;3551.6;2043.2;10.2;Moyenne;C;10;0.0;463.8;0.0;30.6;17.4;19.4;insuffisante;D;562.0;;0.0;;343.6;;69001;H1c;;;1435.0;DPE 3CL 2021 méthode logement;7.3;0.0;Place Lieutenant Morel;Lyon;93.3;239.0;1676.8;;Etage : Etage 01
2.04;23_69001ATEYSIS3680;dpe appartement individuel;69.0;insuffisante;1.0;43.5;842576.55;15/08/2033;FAUX;1837.5;1878.4;;FAUX;16/08/2023;0.6;Électricité;1322.2;0.0;84.0;44.8;1 RUE DESIREE;0.0;02/03/2024;0.0;;1499.6;337500;très bonne;81.1;52.6;Gaz naturel;19740.3;0;6.7;69381.0;0.0;2460.2;;29.182056;inférieur à 400m;142.7;1878.4;2.0;1 Rue Désirée 69001 Lyon;426.4;23915.3;16/08/2023;0.0;14.9;6520422.8;;45.76850597988167,4.834689964878223;94.0;FAUX;19740.3;282.6;;4907.4;2.7;FAUX;insuffisante;97.8;69381_2165_00001;5.9;1499.6;36.8;adresse géocodée ban à l'adresse;0.0;;0.0;23165.8;1142,9;1499.6;insuffisant;21618.7;69001;4481.0;individuel;yh0hS-tBDWCMwuUKYCeaF;142.7;;224.9;308914;;;423.0;appartement;0.0;;17/08/2023;;2369E2749872B;Gaz naturel;individuel;FAUX;22291.3;19740.3;28.4;Légère;F;1;142.7;4481.0;0.0;574.8;98.5;37.3;insuffisante;G;4951.0;;0.0;;0.0;;69001;H1c;;;1878.4;DPE 3CL 2021 méthode logement;166.7;0.0;Rue Désirée;Lyon;426.4;440.0;13193.5;;Etage 4
0.74;002H2011791-1;dpe appartement individuel;69.0;moyenne;1.0;29.1;842661.72;17/07/2033;FAUX;872.4;2183.0;;FAUX;18/07/2023;0.69;Électricité;777.2;0.0;84.0;0.0;11 Place Croix Paquet - Montée B;0.0;02/03/2024;12.9;;536.3;340179;insuffisante;32.7;58.5;Gaz naturel;5667.0;0;7.5;69381.0;0.0;2786.7;;29.182056;inférieur à 400m;206.6;2183.0;1.0;11 Place Croix-Paquet 69001 Lyon;495.5;7050.0;18/07/2023;0.0;0.0;6520591.63;;45.770008040832366,4.83583604747936;30.0;FAUX;5667.0;111.9;;1782.0;3.5;FAUX;moyenne;108.7;69381_2000_00011;0.0;536.3;21.6;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;8877.3;1182,6;536.3;insuffisant;7850.0;69001;1286.4;individuel;ftFjORkA018XESM2Ms3HC;206.6;;250.0;908934;;;141.0;appartement;0.0;;19/07/2023;;2369E2431970B;Gaz naturel;individuel;FAUX;8296.6;5667.0;31.5;Légère;D;11;206.6;1286.4;0.0;337.9;5.8;60.6;très bonne;D;1811.1;;0.0;;0.0;;69001;H1c;;;2183.0;DPE 3CL 2021 méthode logement;98.0;0.0;Place Croix-Paquet;Lyon;495.5;151.0;3485.9;;Etage : 1
1.25;MA2205066023;dpe immeuble collectif;69.0;insuffisante;7.0;309.9;841095.04;27/09/2033;;8619.2;13633.5;;;28/09/2023;0.62;Électricité;9172.4;0.0;84.0;38.5;13 Montée de la Butte;0.0;02/03/2024;58.9;;6353.6;340669;insuffisante;329.4;;Gaz naturel;76344.5;0;54.7;69381.0;0.0;17806.6;;29.182056;inférieur à 400m;1134.6;13633.5;;13 Montée de la Butte 69001 Lyon;3094.8;93351.3;04/01/2023;0.0;145.1;6520454.98;;45.76910401703574,4.815642013259887;48.0;;76344.5;1328.1;;20425.0;2.4;;insuffisante;793.0;69381_1160_00013;41.5;6353.6;255.2;adresse géocodée ban à l'adresse;0.0;;0.0;100974.3;8394,4;6353.6;;89978.0;69001;17330.2;individuel;EyFzu7amMMAYT1HrS-6Rg;1134.6;426.4;1823.9;704484;3.0;;222.0;immeuble;0.0;;29/09/2023;;2369E3269330F;Gaz naturel;individuel;;94759.0;76344.5;230.0;Légère;D;13;1134.6;17330.2;0.0;3988.0;458.3;256.4;insuffisante;D;20735.0;;0.0;;0.0;;69001;H1c;;;13633.5;DPE 3CL 2021 méthode logement;900.9;0.0;Montée de la Butte;Lyon;3094.8;236.0;55281.0;;0103-01
0.51;202317380;dpe appartement individuel;69.0;moyenne;1.0;23.2;842319.67;23/08/2033;FAUX;1462.0;2351.0;;FAUX;24/08/2023;0.57;Électricité;383.5;0.0;84.0;0.0;2, Place Tobie Robatel;0.0;02/03/2024;0.0;;1175.9;341595;très bonne;86.3;98.0;Gaz naturel;14957.0;0;12.6;69381.0;0.0;3088.9;;29.182056;inférieur à 400m;184.8;2351.0;1.0;2 Place Tobie Robatel 69001 Lyon;533.7;18125.7;23/08/2023;0.0;9.2;6520323.53;;45.76766599829706,4.831355971016317;40.0;VRAI;14957.0;222.5;;3928.9;2.9;FAUX;bonne;182.3;69381_7020_00002;1.8;1175.9;10.7;adresse géocodée ban à l'adresse;0.0;;0.0;18110.6;1449,6;1175.9;insuffisant;17307.9;69001;3395.2;individuel;_phjkdYgiatOS14RLcuhF;184.8;;419.2;385800;;;180.0;appartement;0.0;;25/08/2023;;2369E2815618T;Gaz naturel;individuel;FAUX;17656.9;14957.0;52.9;Légère;D;2;184.8;3395.2;0.0;166.7;78.1;47.2;insuffisante;D;3952.1;;0.0;;0.0;;69001;H1c;;;2351.0;DPE 3CL 2021 méthode logement;48.4;0.0;Place Tobie Robatel;Lyon;533.7;184.0;8981.6;;4ème étage
1.27;20230925 - 11 RUE DU MAIL;dpe appartement individuel;69.0;insuffisante;1.0;30.5;842701.13;27/09/2033;FAUX;2134.0;2297.6;;FAUX;28/09/2023;0.58;Électricité;558.4;0.0;84.0;43.4;11 RUE DU MAIL;0.0;02/03/2024;0.0;;1831.0;342578;très bonne;122.9;116.9;Gaz naturel;24804.1;0;15.0;69381.0;0.0;3051.5;;29.182056;inférieur à 400m;169.6;2297.6;2.0;11 Rue du Griffon 69001 Lyon;521.6;30312.4;24/09/2023;0.0;60.7;6520451.36;;45.76873701528624,4.83630104079508;52.0;VRAI;24804.1;476.7;;6152.1;2.5;VRAI;insuffisante;217.4;69381_3355_00011;0.0;1831.0;15.5;adresse géocodée ban à l'adresse;0.0;;0.0;28160.0;1577,1;1831.0;insuffisant;27101.7;69001;5630.5;individuel;GpMxBousrVV2c7AeqO_Gc;169.6;;499.9;342767;;;235.0;appartement;0.0;;29/09/2023;;2369E3256661Y;Gaz naturel;individuel;VRAI;27561.8;24804.1;63.0;Très lourde;E;11;169.6;5630.5;0.0;242.8;157.7;92.0;insuffisante;E;6182.6;;0.0;;0.0;;69001;H1c;;;2297.6;DPE 3CL 2021 méthode logement;70.4;0.0;Rue du Griffon;Lyon;521.6;240.0;21180.1;;Etage 3 et 4
0.5;DDT_23885_LYON;dpe appartement individuel;69.0;moyenne;1.0;119.2;842639.83;09/09/2033;FAUX;1290.2;3535.9;;FAUX;10/09/2023;0.63;Électricité;401.4;0.0;84.0;13.7;11 Rue de l'Arbre Sec;0.0;02/03/2024;0.0;;883.9;344548;très bonne;103.7;63.1;Gaz naturel;10009.1;0;8.1;69381.0;0.0;2073.5;;29.182056;inférieur à 400m;341.5;3535.9;1.0;11 Rue de l'Arbre Sec 69001 Lyon;99.9;12225.1;10/09/2023;0.0;6.4;6520212.22;;45.76659700097373,4.835440989586621;37.0;VRAI;10009.1;157.5;;2272.1;2.5;FAUX;bonne;117.4;69381_0425_00011;1.2;883.9;11.2;adresse géocodée ban à l'adresse;0.0;;0.0;14216.3;1214;883.9;insuffisant;10009.1;69001;2272.1;individuel;DmyuKLH2pCcEaN8vt_k_T;341.5;;269.9;143140;;;187.0;appartement;0.0;;11/09/2023;;2369E3011121C;Gaz naturel;individuel;FAUX;11838.3;10009.1;26.1;Légère;D;11;0.0;2272.1;0.0;174.5;13.9;18.6;insuffisante;D;2391.3;;0.0;;341.5;;69001;H1c;;;1537.3;DPE 3CL 2021 méthode logement;38.8;0.0;Rue de l'Arbre Sec;Lyon;99.9;225.0;6719.9;;Appartement au 5ème étage
0.61;c429090357279;dpe appartement individuel;69.0;moyenne;1.0;44.3;841617.52;31/07/2033;VRAI;931.7;2119.1;;FAUX;01/08/2023;0.49;Électricité;1291.7;0.0;84.0;15.4;43 rue Pierre Dupont,;0.0;02/03/2024;0.0;;532.1;344949;très bonne;52.4;65.0;Gaz naturel;5591.2;0;8.3;69381.0;0.0;2786.6;;29.182056;inférieur à 400m;201.7;2119.1;1.0;43 Rue Pierre Dupont 69001 Lyon;481.0;6981.7;25/07/2023;0.0;4.1;6520781.48;;45.771934957354254,4.822459971095689;27.0;FAUX;5591.2;120.5;;1750.2;2.5;FAUX;bonne;120.9;69381_5480_00043;0.0;532.1;35.9;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;9280.0;1226,8;532.1;moyen;7710.3;69001;1269.2;individuel;jGs_kUIi0pv-SBS0uv6mn;201.7;399.1;278.0;426739;;;129.0;appartement;0.0;;02/08/2023;bonne;2369E2616075A;Gaz naturel;individuel;VRAI;8392.8;5591.2;35.1;Moyenne;C;43;201.7;1269.2;0.0;561.6;28.7;20.0;insuffisante;C;1794.5;;0.0;;0.0;;69001;H1c;;;2119.1;DPE 3CL 2021 méthode logement;162.9;0.0;Rue Pierre Dupont;Lyon;481.0;142.0;3875.1;;Etage : Etage 05
0.61;c429090357279;dpe appartement individuel;69.0;moyenne;1.0;44.3;841617.52;11/09/2033;VRAI;931.7;2119.1;;FAUX;12/09/2023;0.49;Électricité;1291.7;0.0;84.0;15.4;43 rue Pierre Dupont,;0.0;02/03/2024;0.0;;532.1;346937;très bonne;52.4;65.0;Gaz naturel;5591.2;0;8.3;69381.0;0.0;2786.6;;29.182056;inférieur à 400m;201.7;2119.1;1.0;43 Rue Pierre Dupont 69001 Lyon;481.0;6981.7;25/07/2023;0.0;4.1;6520781.48;;45.771934957354254,4.822459971095689;27.0;FAUX;5591.2;120.5;;1750.2;2.5;FAUX;bonne;120.9;69381_5480_00043;0.0;532.1;35.9;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;9280.0;1226,8;532.1;moyen;7710.3;69001;1269.2;individuel;gjUKTuTt9cYOCgZyzOlHd;201.7;399.1;278.0;402819;;;129.0;appartement;0.0;;13/09/2023;bonne;2369E3047201U;Gaz naturel;individuel;VRAI;8392.8;5591.2;35.1;Moyenne;C;43;201.7;1269.2;0.0;561.6;28.7;20.0;insuffisante;C;1794.5;;0.0;;0.0;;69001;H1c;;;2119.1;DPE 3CL 2021 méthode logement;162.9;0.0;Rue Pierre Dupont;Lyon;481.0;142.0;3875.1;;Etage : Etage 05
0.52;;dpe appartement individuel;69.0;moyenne;;115.6;841933.89;26/09/2033;VRAI;1428.0;6662.0;;FAUX;27/09/2023;0.96;Bois – Bûches;0.0;5.0;84.0;13.5;22 rue de Flesselles;0.0;02/03/2024;0.0;;1012.0;351112;;100.3;88.3;Électricité;9095.9;0;11.3;69381.0;0.0;2896.5;;29.182056;inférieur à 400m;388.0;5256.4;1.0;22 Rue de Flesselles 69001 Lyon;148.6;11137.7;27/09/2023;0.0;6.7;6520603.85;;45.77027002671306,4.826476985007322;7.8;VRAI;15912.8;196.8;;574.1;3.2;FAUX;bonne;164.1;69381_2785_00022;7.0;1225.0;0.0;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;21546.7;1383,8;889.0;moyen;7693.3;69001;529.8;individuel;98L6appH8sejyzceOo7ZZ;484.0;;377.5;108864;;;130.8;appartement;0.0;Bâtiment;28/09/2023;;2369E3254276F;Électricité;individuel;VRAI;11545.5;19484.7;28.0;Légère;B;22;388.0;648.7;123.3;0.0;41.1;28.1;moyenne;D;690.1;;0.0;;0.0;;69001;H1c;;;2285.4;DPE 3CL 2021 méthode logement;0.0;0.0;Rue de Flesselles;Lyon;188.3;244.1;7570.3;;
1.13;10416519;dpe appartement individuel;69.0;moyenne;1.0;104.6;842475.09;22/07/2033;VRAI;956.3;3473.0;;FAUX;23/07/2023;0.54;Électricité;84.7;0.0;84.0;0.0;6 RUE DU GENERAL DE SEVE;0.0;02/03/2024;0.0;;581.3;352449;très bonne;29.4;32.1;Gaz naturel;5377.3;0;4.1;69381.0;0.0;1911.8;;29.182056;inférieur à 400m;352.4;3473.0;1.0;6 Rue Général de Sève 69001 Lyon;98.2;6700.2;04/07/2023;0.0;6.0;6520891.87;;45.77274998395562,4.833524969326348;41.0;FAUX;5377.3;99.3;;1220.6;3.6;FAUX;insuffisante;59.7;69381_3120_00006;1.2;581.3;2.4;adresse géocodée ban à l'adresse;0.0;;0.0;9072.4;909,9;581.3;moyen;5377.3;69001;1220.6;individuel;IQr2-oxOpMyLmzs3zgSg6;352.4;;137.4;213010;;;217.0;appartement;0.0;;24/07/2023;;2369E2491359G;Gaz naturel;individuel;FAUX;6983.8;5377.3;13.9;Légère;D;6;0.0;1220.6;0.0;36.8;50.8;11.9;insuffisante;E;1325.3;;0.0;;352.4;;69001;H1c;;;1510.0;DPE 3CL 2021 méthode logement;8.6;0.0;Rue Général de Sève;Lyon;98.2;282.0;3709.4;;
2.65;002ER626725;dpe appartement individuel;69.0;moyenne;1.0;32.9;842542.41;06/09/2033;VRAI;1425.2;1629.7;;FAUX;07/09/2023;0.51;Électricité;1040.0;0.0;84.0;72.4;16 RUE ROMARIN;0.0;02/03/2024;0.0;;1147.8;354515;très bonne;57.0;30.5;Gaz naturel;14406.3;0;3.9;69381.0;0.0;2069.6;;29.182056;inférieur à 400m;129.8;1629.7;1.0;16 Rue Romarin 69001 Lyon;369.9;17247.6;07/09/2023;0.0;17.9;6520403.24;;45.76833703332516,4.8342449600526685;120.0;VRAI;14406.3;242.0;;3640.2;2.5;FAUX;insuffisante;56.7;69381_6115_00016;2.5;1147.8;28.9;adresse non géocodée ban car aucune correspondance trouvée;0.0;;0.0;17206.4;890,4;1147.8;insuffisant;16036.0;69001;3270.2;individuel;OxhNx4im3mg2XV2II6FmA;129.8;1500.0;130.5;884848;;;542.0;appartement;0.0;;08/09/2023;;2369E2989724D;Gaz naturel;individuel;FAUX;16544.9;14406.3;16.5;Légère;G;16;129.8;3270.2;0.0;452.2;79.4;12.8;insuffisante;G;3673.0;;0.0;;0.0;;69001;H1c;;;1629.7;DPE 3CL 2021 méthode logement;131.2;0.0;Rue Romarin;Lyon;369.9;564.0;12479.6;;
2.17;40018,23;dpe appartement individuel;69.0;moyenne;1.0;194.0;842549.22;19/08/2033;VRAI;2050.3;5545.9;;FAUX;20/08/2023;0.63;Électricité;651.7;0.0;84.0;0.0;38, rue Edouard Herriot;0.0;02/03/2024;0.0;;1477.2;358750;très bonne;92.6;149.2;Gaz naturel;19091.5;0;19.1;69381.0;0.0;3258.7;;29.182056;inférieur à 400m;464.9;5545.9;1.0;38 Rue Président Edouard Herriot 69001 Lyon;156.7;23605.9;20/08/2023;0.0;20.2;6520093.37;;45.76554601697122,4.834239951714901;30.0;VRAI;19091.5;307.7;;4333.8;3.3;FAUX;insuffisante;277.4;69381_5720_00038;3.5;1477.2;18.1;adresse géocodée ban à l'adresse;0.0;;0.0;25927.2;1795,1;1477.2;moyen;19091.5;69001;4333.8;individuel;mgX5iWJ-WWnjCFzCZGcXj;464.9;;638.0;921129;;;147.0;appartement;0.0;;21/08/2023;;2369E2774059I;Gaz naturel;individuel;FAUX;22063.5;19091.5;53.5;Moyenne;D;38;0.0;4333.8;0.0;283.4;122.2;69.2;insuffisante;D;4527.8;;0.0;;464.9;;69001;H1c;;;2411.3;DPE 3CL 2021 méthode logement;54.6;0.0;Rue Président Edouard Herriot;Lyon;156.7;173.0;11559.9;;Appartement au 3eme + cave
0.55;DDT_23787_LYON;dpe appartement individuel;69.0;insuffisante;1.0;44.2;842481.57;22/08/2033;FAUX;1108.0;2031.9;;FAUX;23/08/2023;0.61;Électricité;1312.0;0.0;84.0;8.8;13 Rue Sainte Catherine;0.0;02/03/2024;6.6;;732.6;361516;moyenne;54.3;59.9;Gaz naturel;8380.5;0;7.7;69381.0;0.0;2638.8;;29.182056;inférieur à 400m;177.6;2031.9;1.0;13 Rue Sainte Catherine 69001 Lyon;461.2;10251.4;23/08/2023;0.0;6.9;6520388.49;;45.76821696951563,4.833457942081857;40.0;VRAI;8380.5;133.7;;2363.6;2.5;FAUX;bonne;111.4;69381_6610_00013;2.3;732.6;36.5;adresse géocodée ban à l'adresse;0.0;;0.0;11980.5;1192,2;732.6;insuffisant;10412.4;69001;1902.4;individuel;taKrnHCI_1ibFvBEV6jvE;177.6;;256.1;187591;;;185.0;appartement;0.0;;24/08/2023;moyenne;2369E2810780R;Gaz naturel;individuel;VRAI;11094.2;8380.5;32.3;Légère;D;13;177.6;1902.4;0.0;570.4;35.5;19.2;moyenne;D;2407.8;;0.0;;0.0;;69001;H1c;;;2031.9;DPE 3CL 2021 méthode logement;165.5;0.0;Rue Sainte Catherine;Lyon;461.2;200.0;5383.5;;Appartement au 6ème étage (duplex) - Bâtiment A
1.6;23/DFD/3894;dpe appartement individuel;69.0;moyenne;1.0;114.2;841562.55;13/09/2033;VRAI;1101.8;3728.8;;FAUX;14/09/2023;0.67;Électricité;94.2;0.0;84.0;0.0;32 Boulevard de la Croix Rousse;0.0;02/03/2024;0.0;;706.4;362185;très bonne;48.3;48.2;Gaz naturel;7291.8;0;6.2;69381.0;0.0;2108.4;;29.182056;inférieur à 400m;365.9;3728.8;1.0;32 Boulevard de la Croix-Rousse 69001 Lyon;105.4;8981.5;13/09/2023;0.0;7.8;6520893.18;;45.77295195736864,4.8217859778000145;36.0;VRAI;7291.8;126.1;;1655.2;3.1;FAUX;insuffisante;89.5;69381_2005_00032;1.4;706.4;2.6;adresse géocodée ban à l'adresse;0.0;;0.0;11320.7;1103,2;706.4;moyen;7291.8;69001;1655.2;individuel;g0lSEYijHsLVbbLH0TGjV;365.9;;206.0;288009;;;187.0;appartement;0.0;;15/09/2023;;2369E3075505K;Gaz naturel;individuel;FAUX;9043.5;7291.8;20.2;Moyenne;D;32;0.0;1655.2;0.0;40.9;45.6;23.0;insuffisante;D;1769.4;;0.0;;365.9;;69001;H1c;;;1621.2;DPE 3CL 2021 méthode logement;9.2;0.0;Boulevard de la Croix-Rousse;Lyon;105.4;235.0;5238.4;;Etage 4 - Porte Face Droite
1.62;DO7-008851723;dpe appartement individuel;69.0;moyenne;1.0;25.7;842538.34;07/07/2033;FAUX;1771.2;2510.4;;FAUX;08/07/2023;0.57;Électricité;433.6;0.0;84.0;0.0;10 Rue Saint-Polycarpe;0.0;02/02/2024;0.0;;1468.9;362876;très bonne;120.0;106.2;Gaz naturel;19367.0;0;13.6;69381.0;0.0;3276.6;;29.182056;inférieur à 400m;190.4;2510.4;1.0;10 Rue Saint Polycarpe 69001 Lyon;569.9;23647.5;05/07/2023;0.0;13.5;6520481.68;;45.76904403754747,4.834216048289359;46.0;VRAI;19367.0;274.5;;4966.2;2.5;FAUX;insuffisante;197.6;69381_6535_00010;2.2;1468.9;12.1;adresse géocodée ban à l'adresse;0.0;;0.0;22765.4;1505,3;1468.9;insuffisant;21877.4;69001;4396.3;individuel;gCdVvNwYNBxcfs3EDJ6Fc;190.4;;454.4;982309;;;209.0;appartement;0.0;;09/07/2023;;2369E2312781W;Gaz naturel;individuel;FAUX;22263.5;19367.0;57.3;Moyenne;D;10;190.4;4396.3;0.0;188.5;103.0;35.7;insuffisante;D;4991.9;;0.0;;0.0;;69001;H1c;;;2510.4;DPE 3CL 2021 méthode logement;54.7;0.0;Rue Saint Polycarpe;Lyon;569.9;214.0;11735.7;;5ème étage
